機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,755",-38,25,18,1/157.1,1/270.2,1/375.3
マイジャグラーV,1002,"2,211",-291,8,5,1/170.1,1/276.4,1/442.2
マイジャグラーV,1003,"8,367","+4,838",39,51,1/93.0,1/214.5,1/164.1
マイジャグラーV,1004,"4,543",-971,14,13,1/168.3,1/324.5,1/349.5
マイジャグラーV,1005,"2,471",-503,8,6,1/176.5,1/308.9,1/411.8
マイジャグラーV,1006,"3,536","-1,276",8,9,1/208.0,1/442.0,1/392.9
マイジャグラーV,1007,"5,445","+1,724",26,13,1/139.6,1/209.4,1/418.8
マイジャグラーV,1008,"1,863","-1,335",2,4,1/310.5,1/931.5,1/465.8
マイジャグラーV,1009,"3,575","-1,771",7,10,1/210.3,1/510.7,1/357.5
マイジャグラーV,1010,"4,069","-1,394",8,12,1/203.4,1/508.6,1/339.1
マイジャグラーV,1011,"8,530",+291,29,31,1/142.2,1/294.1,1/275.2
マイジャグラーV,1012,"2,599","-1,524",4,6,1/259.9,1/649.8,1/433.2
マイジャグラーV,1013,"3,205",-179,11,9,1/160.2,1/291.4,1/356.1
マイジャグラーV,1014,"4,089",-432,14,11,1/163.6,1/292.1,1/371.7
マイジャグラーV,1015,"6,507",+288,26,19,1/144.6,1/250.3,1/342.5
マイジャグラーV,1016,"3,108",-562,10,7,1/182.8,1/310.8,1/444.0
マイジャグラーV,1017,"5,211",-238,19,15,1/153.3,1/274.3,1/347.4
マイジャグラーV,1018,"5,911",+618,25,15,1/147.8,1/236.4,1/394.1
マイジャグラーV,1019,"8,039","+1,771",36,27,1/127.6,1/223.3,1/297.7
マイジャグラーV,1020,"3,929",-332,16,7,1/170.8,1/245.6,1/561.3
マイジャグラーV,1021,"5,243",-726,19,6,1/209.7,1/275.9,1/873.8
マイジャグラーV,1022,"3,468",-156,12,10,1/157.6,1/289.0,1/346.8
マイジャグラーV,1023,"5,425",-521,19,15,1/159.6,1/285.5,1/361.7
マイジャグラーV,1024,"4,271",-121,14,16,1/142.4,1/305.1,1/266.9
マイジャグラーV,1025,"7,397",+782,26,29,1/134.5,1/284.5,1/255.1
マイジャグラーV,1026,"7,191","+2,906",38,25,1/114.1,1/189.2,1/287.6
マイジャグラーV,1027,"2,674","-1,229",6,5,1/243.1,1/445.7,1/534.8
マイジャグラーV,1028,"8,166","+4,012",40,42,1/99.6,1/204.2,1/194.4
マイジャグラーV,1029,"7,664","+4,632",45,28,1/105.0,1/170.3,1/273.7
マイジャグラーV,1030,"7,701",+644,28,25,1/145.3,1/275.0,1/308.0
マイジャグラーV,1031,"5,871",+656,26,15,1/143.2,1/225.8,1/391.4
マイジャグラーV,1032,"3,745",-935,12,7,1/197.1,1/312.1,1/535.0
マイジャグラーV,1033,"4,861",-315,17,12,1/167.6,1/285.9,1/405.1
マイジャグラーV,1034,"5,389","-1,100",18,11,1/185.8,1/299.4,1/489.9
マイジャグラーV,1035,"3,832","-1,641",9,10,1/201.7,1/425.8,1/383.2
マイジャグラーV,1036,"7,266",+385,30,16,1/158.0,1/242.2,1/454.1
マイジャグラーV,1037,"2,713",-209,9,7,1/169.6,1/301.4,1/387.6
マイジャグラーV,1038,"7,475","+3,588",36,38,1/101.0,1/207.6,1/196.7
マイジャグラーV,1039,"4,782",-759,13,15,1/170.8,1/367.8,1/318.8
マイジャグラーV,1040,"5,421",-335,19,12,1/174.9,1/285.3,1/451.8
マイジャグラーV,1041,"2,740",-521,9,7,1/171.2,1/304.4,1/391.4
マイジャグラーV,1042,"7,631","+2,497",40,18,1/131.6,1/190.8,1/423.9
マイジャグラーV,1043,"5,292",+115,21,14,1/151.2,1/252.0,1/378.0
マイジャグラーV,1044,"2,559","-1,618",4,5,1/284.3,1/639.8,1/511.8
マイジャグラーV,1045,"1,898",-815,4,3,1/271.1,1/474.5,1/632.7
マイジャグラーV,1046,"6,002",-747,21,14,1/171.5,1/285.8,1/428.7
マイジャグラーV,1047,"6,317",+500,26,14,1/157.9,1/243.0,1/451.2
マイジャグラーV,1048,"3,454","-1,300",10,5,1/230.3,1/345.4,1/690.8
マイジャグラーV,1049,"4,417",+450,18,15,1/133.8,1/245.4,1/294.5
マイジャグラーV,1050,"4,698",-785,13,13,1/180.7,1/361.4,1/361.4
マイジャグラーV,1069,"6,959",+338,29,19,1/145.0,1/240.0,1/366.3
マイジャグラーV,1070,694,-297,2,1,1/231.3,1/347.0,1/694.0
マイジャグラーV,1071,"7,399","+1,615",29,35,1/115.6,1/255.1,1/211.4
マイジャグラーV,1072,"1,962","-1,300",3,2,1/392.4,1/654.0,1/981.0
マイジャグラーV,1073,"5,851",-456,20,19,1/150.0,1/292.6,1/307.9
マイジャグラーV,1074,"2,308",-621,8,2,1/230.8,1/288.5,1/1154.0
