台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,407",+865,27,33,1/123.5,1/274.3,1/224.5
1002,"6,947","+2,003",32,26,1/119.8,1/217.1,1/267.2
1003,"3,610",-503,11,10,1/171.9,1/328.2,1/361.0
1004,"1,052",-438,3,1,1/263.0,1/350.7,1/1052.0
1005,"9,461","+3,612",44,40,1/112.6,1/215.0,1/236.5
1006,"1,037",-621,2,1,1/345.7,1/518.5,1/1037.0
1007,"3,913",-462,14,9,1/170.1,1/279.5,1/434.8
1008,"6,506",+124,24,21,1/144.6,1/271.1,1/309.8
1009,"6,350",-253,24,14,1/167.1,1/264.6,1/453.6
1010,"2,981","-1,429",5,9,1/212.9,1/596.2,1/331.2
1011,"3,832","-1,853",7,11,1/212.9,1/547.4,1/348.4
1012,"1,611","-1,088",4,1,1/322.2,1/402.8,1/1611.0
1013,"1,841",+491,10,2,1/153.4,1/184.1,1/920.5
1014,"1,926","-1,041",4,3,1/275.1,1/481.5,1/642.0
1015,"2,691",-956,6,6,1/224.2,1/448.5,1/448.5
1016,"2,246",-103,9,5,1/160.4,1/249.6,1/449.2
1017,"6,983",+50,25,23,1/145.5,1/279.3,1/303.6
1018,751,-274,2,1,1/250.3,1/375.5,1/751.0
1019,"4,206",+912,20,11,1/135.7,1/210.3,1/382.4
1020,"2,984",-994,9,4,1/229.5,1/331.6,1/746.0
1021,"4,091",-232,16,10,1/157.3,1/255.7,1/409.1
1022,"1,526",-662,3,3,1/254.3,1/508.7,1/508.7
1023,"2,807","-1,253",7,4,1/255.2,1/401.0,1/701.8
1024,"5,596",+18,19,17,1/155.4,1/294.5,1/329.2
1025,"6,759",+315,26,17,1/157.2,1/260.0,1/397.6
1026,"3,879",-756,13,7,1/193.9,1/298.4,1/554.1
1027,"2,135",-468,8,3,1/194.1,1/266.9,1/711.7
1028,"7,855",+785,32,23,1/142.8,1/245.5,1/341.5
1029,"5,646","+1,029",27,15,1/134.4,1/209.1,1/376.4
1030,680,-691,0,2,1/340.0,1/0.0,1/340.0
1031,"8,719",+679,37,22,1/147.8,1/235.6,1/396.3
1032,"6,156",+206,26,15,1/150.1,1/236.8,1/410.4
1033,"2,105",-721,5,4,1/233.9,1/421.0,1/526.2
1034,"6,682",+618,31,15,1/145.3,1/215.5,1/445.5
1035,"3,633",+50,15,10,1/145.3,1/242.2,1/363.3
1036,"3,187",-221,10,10,1/159.3,1/318.7,1/318.7
1037,"1,737",+185,8,3,1/157.9,1/217.1,1/579.0
1038,926,-644,1,2,1/308.7,1/926.0,1/463.0
1039,"6,678","+2,038",31,25,1/119.2,1/215.4,1/267.1
1040,"3,373",-74,12,11,1/146.7,1/281.1,1/306.6
1041,"7,357","+4,426",41,35,1/96.8,1/179.4,1/210.2
1042,"8,754","+1,347",33,38,1/123.3,1/265.3,1/230.4
1043,462,-309,1,1,1/231.0,1/462.0,1/462.0
1044,"5,284",-321,17,20,1/142.8,1/310.8,1/264.2
1045,"2,739",+285,11,7,1/152.2,1/249.0,1/391.3
1046,"3,723",-938,11,9,1/186.2,1/338.5,1/413.7
1047,"2,393",+21,7,11,1/132.9,1/341.9,1/217.5
1048,"3,970","-1,041",11,11,1/180.5,1/360.9,1/360.9
1049,"3,245",-582,11,6,1/190.9,1/295.0,1/540.8
1050,"5,215",+241,21,12,1/158.0,1/248.3,1/434.6
1069,"3,514",+32,15,6,1/167.3,1/234.3,1/585.7
1070,"2,042",-879,4,5,1/226.9,1/510.5,1/408.4
1071,"6,521","+1,629",28,24,1/125.4,1/232.9,1/271.7
1072,"8,073",+453,29,27,1/144.2,1/278.4,1/299.0
1073,"1,240",-609,3,1,1/310.0,1/413.3,1/1240.0
1074,"2,845",-121,12,3,1/189.7,1/237.1,1/948.3
1075,"3,333","-1,300",9,6,1/222.2,1/370.3,1/555.5
1076,"4,609","+1,182",23,11,1/135.6,1/200.4,1/419.0
1077,"3,133",-862,9,9,1/174.1,1/348.1,1/348.1
1078,"5,000",+335,21,13,1/147.1,1/238.1,1/384.6
1079,"8,105","+1,571",38,23,1/132.9,1/213.3,1/352.4
1080,"1,195",-544,2,3,1/239.0,1/597.5,1/398.3
1081,"2,319",-679,5,5,1/231.9,1/463.8,1/463.8
1082,"5,866","+2,250",33,16,1/119.7,1/177.8,1/366.6
1083,"1,090",-68,4,3,1/155.7,1/272.5,1/363.3
1084,"6,795","+1,147",28,18,1/147.7,1/242.7,1/377.5
1085,"2,857",-226,12,6,1/158.7,1/238.1,1/476.2
1086,"8,219",-9,27,35,1/132.6,1/304.4,1/234.8
1087,"5,403",-41,17,18,1/154.4,1/317.8,1/300.2
1088,"6,916",-124,20,29,1/141.1,1/345.8,1/238.5
1089,"1,921",-626,4,5,1/213.4,1/480.2,1/384.2
1090,"1,837",+479,10,5,1/122.5,1/183.7,1/367.4
1091,"7,695","+1,582",35,21,1/137.4,1/219.9,1/366.4
1092,"1,825",-238,7,2,1/202.8,1/260.7,1/912.5
1093,"3,117",-735,9,10,1/164.1,1/346.3,1/311.7
1094,"1,106",-603,2,2,1/276.5,1/553.0,1/553.0
1095,"5,528",-503,18,15,1/167.5,1/307.1,1/368.5
1096,"5,414",+582,24,14,1/142.5,1/225.6,1/386.7
1097,"3,504","+2,091",22,10,1/109.5,1/159.3,1/350.4
1098,712,-656,1,0,1/712.0,1/712.0,1/0.0
1099,"4,404",+126,21,4,1/176.2,1/209.7,1/1101.0
