機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,566",-926,19,13,1/173.9,1/292.9,1/428.2
マイジャグラーV,1002,"5,481",-335,19,14,1/166.1,1/288.5,1/391.5
マイジャグラーV,1003,"1,325",-985,3,1,1/331.2,1/441.7,1/1325.0
マイジャグラーV,1004,"7,621","+3,868",41,28,1/110.4,1/185.9,1/272.2
マイジャグラーV,1005,"4,121","-1,253",10,12,1/187.3,1/412.1,1/343.4
マイジャグラーV,1006,896,-674,2,0,1/448.0,1/448.0,1/0.0
マイジャグラーV,1007,"5,797","+1,018",26,16,1/138.0,1/223.0,1/362.3
マイジャグラーV,1008,"7,677","+2,250",37,27,1/120.0,1/207.5,1/284.3
マイジャグラーV,1009,"2,419",-409,9,4,1/186.1,1/268.8,1/604.8
マイジャグラーV,1010,"5,485","-2,162",13,13,1/211.0,1/421.9,1/421.9
マイジャグラーV,1011,"6,637",-326,22,21,1/154.3,1/301.7,1/316.0
マイジャグラーV,1012,"2,530",-844,8,5,1/194.6,1/316.2,1/506.0
マイジャグラーV,1013,"5,772","-1,676",13,17,1/192.4,1/444.0,1/339.5
マイジャグラーV,1014,"1,874",-891,5,3,1/234.2,1/374.8,1/624.7
マイジャグラーV,1015,"5,785",-79,22,17,1/148.3,1/263.0,1/340.3
マイジャグラーV,1016,"6,808",+641,28,21,1/138.9,1/243.1,1/324.2
マイジャグラーV,1017,"5,174","+1,559",24,19,1/120.3,1/215.6,1/272.3
マイジャグラーV,1018,"4,035","-1,653",9,11,1/201.8,1/448.3,1/366.8
マイジャグラーV,1019,"2,226",-456,7,4,1/202.4,1/318.0,1/556.5
マイジャグラーV,1020,"8,136",-685,28,18,1/176.9,1/290.6,1/452.0
マイジャグラーV,1021,"5,262","+1,476",24,19,1/122.4,1/219.2,1/276.9
マイジャグラーV,1022,"2,220",+626,12,3,1/148.0,1/185.0,1/740.0
マイジャグラーV,1023,"6,569",-44,24,23,1/139.8,1/273.7,1/285.6
マイジャグラーV,1024,"1,945",-806,6,3,1/216.1,1/324.2,1/648.3
マイジャグラーV,1025,"5,631",-100,20,17,1/152.2,1/281.6,1/331.2
マイジャグラーV,1026,"8,190","+1,065",34,25,1/138.8,1/240.9,1/327.6
マイジャグラーV,1027,"5,538",-468,20,12,1/173.1,1/276.9,1/461.5
マイジャグラーV,1028,"6,348",+524,30,14,1/144.3,1/211.6,1/453.4
マイジャグラーV,1029,"2,261",-994,4,4,1/282.6,1/565.2,1/565.2
マイジャグラーV,1030,"5,046",-865,19,9,1/180.2,1/265.6,1/560.7
マイジャグラーV,1031,"1,518",-756,3,2,1/303.6,1/506.0,1/759.0
マイジャグラーV,1032,"6,464",-709,19,25,1/146.9,1/340.2,1/258.6
マイジャグラーV,1033,"6,087",-206,22,17,1/156.1,1/276.7,1/358.1
マイジャグラーV,1034,"1,798",-321,6,3,1/199.8,1/299.7,1/599.3
マイジャグラーV,1035,"5,480",+591,19,24,1/127.4,1/288.4,1/228.3
マイジャグラーV,1036,"2,135","-1,006",5,4,1/237.2,1/427.0,1/533.8
マイジャグラーV,1037,"1,775",-853,6,0,1/295.8,1/295.8,1/0.0
マイジャグラーV,1038,"7,748",+629,30,26,1/138.4,1/258.3,1/298.0
マイジャグラーV,1039,"6,897","-1,441",19,22,1/168.2,1/363.0,1/313.5
マイジャグラーV,1040,"5,222",+947,20,18,1/137.4,1/261.1,1/290.1
マイジャグラーV,1041,"2,705","-1,735",5,5,1/270.5,1/541.0,1/541.0
マイジャグラーV,1042,"5,357","-1,688",12,18,1/178.6,1/446.4,1/297.6
マイジャグラーV,1043,"7,026",-229,24,21,1/156.1,1/292.8,1/334.6
マイジャグラーV,1044,"7,141",-574,21,24,1/158.7,1/340.0,1/297.5
マイジャグラーV,1045,"7,490","+1,229",32,25,1/131.4,1/234.1,1/299.6
マイジャグラーV,1046,"3,381","-1,029",9,9,1/187.8,1/375.7,1/375.7
マイジャグラーV,1047,"7,886",+809,31,29,1/131.4,1/254.4,1/271.9
マイジャグラーV,1048,"6,554","+1,029",30,18,1/136.5,1/218.5,1/364.1
マイジャグラーV,1049,"3,387",-485,12,8,1/169.3,1/282.2,1/423.4
マイジャグラーV,1050,"7,233",+559,29,23,1/139.1,1/249.4,1/314.5
マイジャグラーV,1069,"6,585",+853,26,23,1/134.4,1/253.3,1/286.3
マイジャグラーV,1070,"5,218",+597,20,17,1/141.0,1/260.9,1/306.9
マイジャグラーV,1071,"5,592",+535,23,17,1/139.8,1/243.1,1/328.9
マイジャグラーV,1072,"4,553","-1,547",12,11,1/198.0,1/379.4,1/413.9
マイジャグラーV,1073,"5,180",-74,21,13,1/152.4,1/246.7,1/398.5
マイジャグラーV,1074,"4,631","-1,300",11,14,1/185.2,1/421.0,1/330.8
