機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,874",-771,18,9,1/180.5,1/270.8,1/541.6
マイジャグラーV,1002,"6,989",-112,28,13,1/170.5,1/249.6,1/537.6
マイジャグラーV,1003,"1,265",+326,6,4,1/126.5,1/210.8,1/316.2
マイジャグラーV,1004,"6,148",+841,24,24,1/128.1,1/256.2,1/256.2
マイジャグラーV,1005,"2,254",-503,6,5,1/204.9,1/375.7,1/450.8
マイジャグラーV,1006,"2,976",+650,14,6,1/148.8,1/212.6,1/496.0
マイジャグラーV,1007,429,-256,1,0,1/429.0,1/429.0,1/0.0
マイジャグラーV,1008,"5,196",+168,18,17,1/148.5,1/288.7,1/305.6
マイジャグラーV,1009,"6,454","+1,018",29,20,1/131.7,1/222.6,1/322.7
マイジャグラーV,1010,918,-274,3,2,1/183.6,1/306.0,1/459.0
マイジャグラーV,1011,"7,288",+829,33,16,1/148.7,1/220.8,1/455.5
マイジャグラーV,1012,"1,957",-215,6,5,1/177.9,1/326.2,1/391.4
マイジャグラーV,1013,"3,417",+262,12,12,1/142.4,1/284.8,1/284.8
マイジャグラーV,1014,"4,348",+88,17,12,1/149.9,1/255.8,1/362.3
マイジャグラーV,1015,964,-503,2,2,1/241.0,1/482.0,1/482.0
マイジャグラーV,1016,"7,023","+1,441",33,16,1/143.3,1/212.8,1/438.9
マイジャグラーV,1017,611,-426,0,2,1/305.5,1/0.0,1/305.5
マイジャグラーV,1018,"5,584",-418,20,20,1/139.6,1/279.2,1/279.2
マイジャグラーV,1019,"5,111",+562,21,15,1/142.0,1/243.4,1/340.7
マイジャグラーV,1020,"6,312",-829,21,21,1/150.3,1/300.6,1/300.6
マイジャグラーV,1021,"3,561",-338,15,3,1/197.8,1/237.4,1/1187.0
マイジャグラーV,1022,"1,040",-674,2,2,1/260.0,1/520.0,1/520.0
マイジャグラーV,1023,"2,236","-1,359",4,3,1/319.4,1/559.0,1/745.3
マイジャグラーV,1024,"1,444",-485,4,1,1/288.8,1/361.0,1/1444.0
マイジャグラーV,1025,"5,134",+250,19,15,1/151.0,1/270.2,1/342.3
マイジャグラーV,1026,"1,274",-438,4,2,1/212.3,1/318.5,1/637.0
マイジャグラーV,1027,"1,766","-1,429",2,2,1/441.5,1/883.0,1/883.0
マイジャグラーV,1028,"2,714",-626,9,4,1/208.8,1/301.6,1/678.5
マイジャグラーV,1029,"1,058",+197,5,2,1/151.1,1/211.6,1/529.0
マイジャグラーV,1030,341,-309,0,1,1/341.0,1/0.0,1/341.0
マイジャグラーV,1031,"7,357","+1,124",29,27,1/131.4,1/253.7,1/272.5
マイジャグラーV,1032,856,-515,2,2,1/214.0,1/428.0,1/428.0
マイジャグラーV,1033,"1,498",+138,6,3,1/166.4,1/249.7,1/499.3
マイジャグラーV,1034,"5,144","+2,409",26,22,1/107.2,1/197.8,1/233.8
マイジャグラーV,1035,"1,861",-709,4,6,1/186.1,1/465.2,1/310.2
マイジャグラーV,1036,"3,640",-285,12,10,1/165.5,1/303.3,1/364.0
マイジャグラーV,1037,"1,166",-174,3,3,1/194.3,1/388.7,1/388.7
マイジャグラーV,1038,"1,115",-432,2,4,1/185.8,1/557.5,1/278.8
マイジャグラーV,1039,"2,262",-944,6,4,1/226.2,1/377.0,1/565.5
マイジャグラーV,1040,"2,348",-115,9,6,1/156.5,1/260.9,1/391.3
マイジャグラーV,1041,"5,461",+265,24,8,1/170.7,1/227.5,1/682.6
マイジャグラーV,1042,"5,771",+250,21,22,1/134.2,1/274.8,1/262.3
マイジャグラーV,1043,528,-426,1,0,1/528.0,1/528.0,1/0.0
マイジャグラーV,1044,"1,004",+368,6,0,1/167.3,1/167.3,1/0.0
マイジャグラーV,1045,"7,854",+147,29,26,1/142.8,1/270.8,1/302.1
マイジャグラーV,1046,"6,326","+1,229",26,26,1/121.7,1/243.3,1/243.3
マイジャグラーV,1047,409,-338,0,1,1/409.0,1/0.0,1/409.0
マイジャグラーV,1048,"7,154","+1,653",32,26,1/123.3,1/223.6,1/275.2
マイジャグラーV,1049,452,-91,2,0,1/226.0,1/226.0,1/0.0
マイジャグラーV,1050,"7,349","+1,429",33,21,1/136.1,1/222.7,1/350.0
マイジャグラーV,1069,"7,385","+2,568",35,26,1/121.1,1/211.0,1/284.0
マイジャグラーV,1070,922,-262,3,2,1/184.4,1/307.3,1/461.0
マイジャグラーV,1071,"2,400","-1,253",4,5,1/266.7,1/600.0,1/480.0
マイジャグラーV,1072,"7,404",+982,27,30,1/129.9,1/274.2,1/246.8
マイジャグラーV,1073,"3,698",-585,13,6,1/194.6,1/284.5,1/616.3
マイジャグラーV,1074,346,-368,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1075,"8,507","+1,382",33,30,1/135.0,1/257.8,1/283.6
マイジャグラーV,1076,"1,547",-403,3,7,1/154.7,1/515.7,1/221.0
マイジャグラーV,1077,"4,497",-218,15,15,1/149.9,1/299.8,1/299.8
マイジャグラーV,1078,"1,642",+150,7,3,1/164.2,1/234.6,1/547.3
マイジャグラーV,1079,"7,303","+1,841",30,28,1/125.9,1/243.4,1/260.8
マイジャグラーV,1080,"5,993",-512,15,27,1/142.7,1/399.5,1/222.0
マイジャグラーV,1081,"1,245",-215,4,2,1/207.5,1/311.2,1/622.5
マイジャグラーV,1082,"7,609","+1,935",34,24,1/131.2,1/223.8,1/317.0
マイジャグラーV,1083,"5,767",+379,23,14,1/155.9,1/250.7,1/411.9
マイジャグラーV,1084,"1,289",-638,3,3,1/214.8,1/429.7,1/429.7
マイジャグラーV,1085,"1,868",+56,9,3,1/155.7,1/207.6,1/622.7
マイジャグラーV,1086,"2,067",-491,5,7,1/172.2,1/413.4,1/295.3
マイジャグラーV,1087,"4,793",+379,21,11,1/149.8,1/228.2,1/435.7
マイジャグラーV,1088,"5,327",+535,20,18,1/140.2,1/266.4,1/295.9
マイジャグラーV,1089,"4,415",-244,14,14,1/157.7,1/315.4,1/315.4
マイジャグラーV,1090,"3,382","-1,029",9,10,1/178.0,1/375.8,1/338.2
マイジャグラーV,1091,"3,475","+1,135",18,11,1/119.8,1/193.1,1/315.9
