機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,494",+218,30,22,1/144.1,1/249.8,1/340.6
マイジャグラーV,1002,"8,381",+515,36,22,1/144.5,1/232.8,1/381.0
マイジャグラーV,1003,"4,484",-479,18,6,1/186.8,1/249.1,1/747.3
マイジャグラーV,1004,"9,386","+2,850",44,35,1/118.8,1/213.3,1/268.2
マイジャグラーV,1005,"3,336",-938,10,8,1/185.3,1/333.6,1/417.0
マイジャグラーV,1006,"6,644",+371,27,12,1/170.4,1/246.1,1/553.7
マイジャグラーV,1007,"3,648","-1,759",8,8,1/228.0,1/456.0,1/456.0
マイジャグラーV,1008,"7,709",-621,27,20,1/164.0,1/285.5,1/385.4
マイジャグラーV,1009,"7,132",+512,27,20,1/151.7,1/264.1,1/356.6
マイジャグラーV,1010,"5,601",+256,24,16,1/140.0,1/233.4,1/350.1
マイジャグラーV,1011,"7,561","+1,665",34,24,1/130.4,1/222.4,1/315.0
マイジャグラーV,1012,"8,243",+288,32,24,1/147.2,1/257.6,1/343.5
マイジャグラーV,1013,"8,009",+900,33,23,1/143.0,1/242.7,1/348.2
マイジャグラーV,1014,"7,564","+2,497",34,27,1/124.0,1/222.5,1/280.1
マイジャグラーV,1015,"7,487",+309,29,21,1/149.7,1/258.2,1/356.5
マイジャグラーV,1016,"3,236","-1,382",8,4,1/269.7,1/404.5,1/809.0
マイジャグラーV,1017,"5,001",-841,15,12,1/185.2,1/333.4,1/416.8
マイジャグラーV,1018,"4,995",-556,16,11,1/185.0,1/312.2,1/454.1
マイジャグラーV,1019,"7,115",-950,18,33,1/139.5,1/395.3,1/215.6
マイジャグラーV,1020,"7,701",-712,27,21,1/160.4,1/285.2,1/366.7
マイジャグラーV,1021,"7,870","-2,409",18,23,1/192.0,1/437.2,1/342.2
マイジャグラーV,1022,"6,014",+88,23,12,1/171.8,1/261.5,1/501.2
マイジャグラーV,1023,"6,856",+712,27,19,1/149.0,1/253.9,1/360.8
マイジャグラーV,1024,"8,394","+2,091",35,36,1/118.2,1/239.8,1/233.2
マイジャグラーV,1025,"8,481","+2,303",39,26,1/130.5,1/217.5,1/326.2
マイジャグラーV,1026,"5,642","-1,276",16,14,1/188.1,1/352.6,1/403.0
マイジャグラーV,1027,"7,263","+1,335",35,15,1/145.3,1/207.5,1/484.2
マイジャグラーV,1028,"7,462","+1,315",31,21,1/143.5,1/240.7,1/355.3
マイジャグラーV,1029,"5,364",+579,23,15,1/141.2,1/233.2,1/357.6
マイジャグラーV,1030,"9,025","+1,385",41,25,1/136.7,1/220.1,1/361.0
マイジャグラーV,1031,"5,645","-1,065",15,19,1/166.0,1/376.3,1/297.1
マイジャグラーV,1032,"6,502","-1,135",21,17,1/171.1,1/309.6,1/382.5
マイジャグラーV,1033,"8,043","+2,197",39,24,1/127.7,1/206.2,1/335.1
マイジャグラーV,1034,"5,221","-1,100",15,13,1/186.5,1/348.1,1/401.6
マイジャグラーV,1035,"7,097","+1,171",31,21,1/136.5,1/228.9,1/338.0
マイジャグラーV,1036,"9,793","+2,656",43,34,1/127.2,1/227.7,1/288.0
マイジャグラーV,1037,"5,338",-382,20,10,1/177.9,1/266.9,1/533.8
マイジャグラーV,1038,"8,070",-65,30,19,1/164.7,1/269.0,1/424.7
マイジャグラーV,1039,"9,121","+1,685",42,27,1/132.2,1/217.2,1/337.8
マイジャグラーV,1040,"8,478","+1,174",37,23,1/141.3,1/229.1,1/368.6
マイジャグラーV,1041,"7,821",-500,25,25,1/156.4,1/312.8,1/312.8
マイジャグラーV,1042,"6,640","-1,359",22,12,1/195.3,1/301.8,1/553.3
マイジャグラーV,1043,"7,584",+229,31,18,1/154.8,1/244.6,1/421.3
マイジャグラーV,1044,"7,786","+2,003",33,29,1/125.6,1/235.9,1/268.5
マイジャグラーV,1045,"9,715","+2,021",35,50,1/114.3,1/277.6,1/194.3
マイジャグラーV,1046,"8,624","+1,641",34,36,1/123.2,1/253.6,1/239.6
マイジャグラーV,1047,"9,270","+1,688",36,34,1/132.4,1/257.5,1/272.6
マイジャグラーV,1048,"5,084","-1,526",12,18,1/169.5,1/423.7,1/282.4
マイジャグラーV,1049,"8,207","+1,447",39,19,1/141.5,1/210.4,1/431.9
マイジャグラーV,1050,"7,762",+876,29,30,1/131.6,1/267.7,1/258.7
マイジャグラーV,1069,"6,740",-6,24,18,1/160.5,1/280.8,1/374.4
マイジャグラーV,1070,"5,400",-379,21,10,1/174.2,1/257.1,1/540.0
マイジャグラーV,1071,"7,685",-265,26,24,1/153.7,1/295.6,1/320.2
マイジャグラーV,1072,"7,776",-26,28,23,1/152.5,1/277.7,1/338.1
