台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,740",-244,25,20,1/149.8,1/269.6,1/337.0
1002,"1,737",-850,4,3,1/248.1,1/434.2,1/579.0
1003,"4,348",+876,20,11,1/140.3,1/217.4,1/395.3
1004,"4,177",-6,18,9,1/154.7,1/232.1,1/464.1
1005,"4,183",-638,13,7,1/209.2,1/321.8,1/597.6
1006,"5,916",+550,25,17,1/140.9,1/236.6,1/348.0
1007,"7,583","-1,418",21,22,1/176.3,1/361.1,1/344.7
1008,"4,135",-291,12,16,1/147.7,1/344.6,1/258.4
1009,"5,234",+759,26,7,1/158.6,1/201.3,1/747.7
1010,"5,399","-1,641",16,13,1/186.2,1/337.4,1/415.3
1011,"3,986","-1,653",8,11,1/209.8,1/498.2,1/362.4
1012,"6,076",-221,23,13,1/168.8,1/264.2,1/467.4
1013,"6,362","+1,488",25,28,1/120.0,1/254.5,1/227.2
1014,"5,117",-115,19,13,1/159.9,1/269.3,1/393.6
1015,"2,487",-309,10,3,1/191.3,1/248.7,1/829.0
1016,"5,614",-803,18,14,1/175.4,1/311.9,1/401.0
1017,"1,963",-326,6,4,1/196.3,1/327.2,1/490.8
1018,"5,475",-535,16,20,1/152.1,1/342.2,1/273.8
1019,"3,967",-491,14,9,1/172.5,1/283.4,1/440.8
1020,"5,999",+382,24,16,1/150.0,1/250.0,1/374.9
1021,"5,460","-1,500",16,14,1/182.0,1/341.2,1/390.0
1022,"2,960",+179,13,4,1/174.1,1/227.7,1/740.0
1023,"1,863",+332,9,3,1/155.2,1/207.0,1/621.0
1024,"7,641","+1,897",37,20,1/134.1,1/206.5,1/382.1
1025,"7,367","+1,918",36,19,1/133.9,1/204.6,1/387.7
1026,"4,802",+194,19,14,1/145.5,1/252.7,1/343.0
1027,"6,240",-32,25,17,1/148.6,1/249.6,1/367.1
1028,"8,324",+512,27,36,1/132.1,1/308.3,1/231.2
1029,"1,708",-526,4,6,1/170.8,1/427.0,1/284.7
1030,"1,054",-521,3,1,1/263.5,1/351.3,1/1054.0
1031,"5,271",+126,22,12,1/155.0,1/239.6,1/439.2
1032,"8,635","+4,132",48,32,1/107.9,1/179.9,1/269.8
1033,"3,660","-1,288",9,9,1/203.3,1/406.7,1/406.7
1034,"4,136",+971,19,12,1/133.4,1/217.7,1/344.7
1035,"4,894",+297,19,14,1/148.3,1/257.6,1/349.6
1036,"4,666",+315,21,11,1/145.8,1/222.2,1/424.2
1037,"4,387",-374,16,9,1/175.5,1/274.2,1/487.4
1038,"4,821",+621,22,10,1/150.7,1/219.1,1/482.1
1039,"4,287",-444,15,10,1/171.5,1/285.8,1/428.7
1040,"6,582","-1,182",17,24,1/160.5,1/387.2,1/274.2
1041,"3,062","-1,147",9,5,1/218.7,1/340.2,1/612.4
1042,"5,837",+262,24,14,1/153.6,1/243.2,1/416.9
1043,"7,829",-132,29,20,1/159.8,1/270.0,1/391.4
1044,"4,075",+285,16,11,1/150.9,1/254.7,1/370.5
1045,"2,529",-585,9,4,1/194.5,1/281.0,1/632.2
1046,"8,826","-1,559",25,30,1/160.5,1/353.0,1/294.2
1047,"3,071","-1,088",8,8,1/191.9,1/383.9,1/383.9
1048,"2,805",-691,8,5,1/215.8,1/350.6,1/561.0
1049,"7,112","-1,112",22,20,1/169.3,1/323.3,1/355.6
1050,"4,327",+79,19,6,1/173.1,1/227.7,1/721.2
1069,"5,337",-450,19,13,1/166.8,1/280.9,1/410.5
1070,"3,593",-603,11,7,1/199.6,1/326.6,1/513.3
1071,"4,831",-368,15,16,1/155.8,1/322.1,1/301.9
1072,"4,466","-2,426",8,11,1/235.1,1/558.2,1/406.0
1073,"7,375",+53,31,14,1/163.9,1/237.9,1/526.8
1074,"4,533","-1,065",14,5,1/238.6,1/323.8,1/906.6
1075,"5,867","+1,174",27,15,1/139.7,1/217.3,1/391.1
1076,"5,237",+724,26,7,1/158.7,1/201.4,1/748.1
1077,"7,313",+700,28,27,1/133.0,1/261.2,1/270.9
1078,"7,974","+1,615",35,26,1/130.7,1/227.8,1/306.7
1079,"4,599",+76,18,12,1/153.3,1/255.5,1/383.2
1080,"6,374",-679,18,23,1/155.5,1/354.1,1/277.1
1081,"8,143","+2,444",37,26,1/129.3,1/220.1,1/313.2
1082,"1,490",-556,5,1,1/248.3,1/298.0,1/1490.0
1083,"5,947",+935,26,17,1/138.3,1/228.7,1/349.8
1084,"8,271","+4,309",49,23,1/114.9,1/168.8,1/359.6
1085,"5,046","+1,209",24,16,1/126.2,1/210.2,1/315.4
1086,"8,621",+853,33,33,1/130.6,1/261.2,1/261.2
1087,"4,232",-515,13,12,1/169.3,1/325.5,1/352.7
1088,"6,550",-438,21,21,1/156.0,1/311.9,1/311.9
1089,"7,436","-1,324",21,25,1/161.7,1/354.1,1/297.4
1090,"4,421","+1,076",20,14,1/130.0,1/221.1,1/315.8
1091,"4,641",-956,15,10,1/185.6,1/309.4,1/464.1
1092,"7,419",+112,25,31,1/132.5,1/296.8,1/239.3
1093,"5,856",-321,22,14,1/162.7,1/266.2,1/418.3
1094,"4,944",-321,15,20,1/141.3,1/329.6,1/247.2
1095,"7,341","+2,021",34,23,1/128.8,1/215.9,1/319.2
1096,"5,300",+432,24,9,1/160.6,1/220.8,1/588.9
1097,"6,139","+1,065",24,22,1/133.5,1/255.8,1/279.0
1098,"4,040",+168,18,9,1/149.6,1/224.4,1/448.9
1099,"5,656",-371,22,13,1/161.6,1/257.1,1/435.1
