機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,170","+2,388",33,18,1/121.0,1/187.0,1/342.8
マイジャグラーV,1002,"2,261",+374,11,3,1/161.5,1/205.5,1/753.7
マイジャグラーV,1003,"4,679",+841,20,18,1/123.1,1/233.9,1/259.9
マイジャグラーV,1004,"4,167",+279,18,12,1/138.9,1/231.5,1/347.2
マイジャグラーV,1005,"5,340",+626,22,16,1/140.5,1/242.7,1/333.8
マイジャグラーV,1006,"1,486",-462,4,4,1/185.8,1/371.5,1/371.5
マイジャグラーV,1007,"5,296","+2,338",30,13,1/123.2,1/176.5,1/407.4
マイジャグラーV,1008,"2,869","-1,324",5,10,1/191.3,1/573.8,1/286.9
マイジャグラーV,1009,"3,177",-968,9,5,1/226.9,1/353.0,1/635.4
マイジャグラーV,1010,"4,199",+62,20,5,1/168.0,1/209.9,1/839.8
マイジャグラーV,1011,"5,628",+103,23,14,1/152.1,1/244.7,1/402.0
マイジャグラーV,1012,"2,297",-56,8,8,1/143.6,1/287.1,1/287.1
マイジャグラーV,1013,"4,777",+629,24,9,1/144.8,1/199.0,1/530.8
マイジャグラーV,1014,"2,418",-15,9,3,1/201.5,1/268.7,1/806.0
マイジャグラーV,1015,807,-856,0,1,1/807.0,1/0.0,1/807.0
マイジャグラーV,1016,"7,431",-324,31,14,1/165.1,1/239.7,1/530.8
マイジャグラーV,1017,795,-556,1,2,1/265.0,1/795.0,1/397.5
マイジャグラーV,1018,"1,589",-832,3,3,1/264.8,1/529.7,1/529.7
マイジャグラーV,1019,"1,131",-679,2,2,1/282.8,1/565.5,1/565.5
マイジャグラーV,1020,"3,894",-21,16,10,1/149.8,1/243.4,1/389.4
マイジャグラーV,1021,"2,950",+174,12,9,1/140.5,1/245.8,1/327.8
マイジャグラーV,1022,"7,403","+3,776",37,33,1/105.8,1/200.1,1/224.3
マイジャグラーV,1023,"4,375",-432,13,11,1/182.3,1/336.5,1/397.7
マイジャグラーV,1024,"3,856","+1,474",22,4,1/148.3,1/175.3,1/964.0
マイジャグラーV,1025,"5,007",+332,20,14,1/147.3,1/250.3,1/357.6
マイジャグラーV,1026,"4,756",-453,16,14,1/158.5,1/297.2,1/339.7
マイジャグラーV,1027,"8,833","+1,862",37,37,1/119.4,1/238.7,1/238.7
マイジャグラーV,1028,251,-285,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1029,"1,147",-868,2,1,1/382.3,1/573.5,1/1147.0
マイジャグラーV,1030,"2,298",-562,6,8,1/164.1,1/383.0,1/287.2
マイジャグラーV,1031,"5,848",+253,24,14,1/153.9,1/243.7,1/417.7
マイジャグラーV,1032,"3,027","+1,829",20,7,1/112.1,1/151.3,1/432.4
マイジャグラーV,1033,"1,995",-782,6,3,1/221.7,1/332.5,1/665.0
マイジャグラーV,1034,"6,808","-1,276",19,22,1/166.0,1/358.3,1/309.5
マイジャグラーV,1035,"2,832",+274,11,9,1/141.6,1/257.5,1/314.7
マイジャグラーV,1036,"1,515",-344,3,5,1/189.4,1/505.0,1/303.0
マイジャグラーV,1037,"8,607",+147,27,38,1/132.4,1/318.8,1/226.5
マイジャグラーV,1038,"7,670","+1,241",33,22,1/139.5,1/232.4,1/348.6
マイジャグラーV,1039,995,-274,3,2,1/199.0,1/331.7,1/497.5
マイジャグラーV,1040,"1,692",-679,4,5,1/188.0,1/423.0,1/338.4
マイジャグラーV,1041,"5,434",+532,24,12,1/150.9,1/226.4,1/452.8
マイジャグラーV,1042,"1,571",-856,4,2,1/261.8,1/392.8,1/785.5
マイジャグラーV,1043,"7,061","+2,074",34,20,1/130.8,1/207.7,1/353.1
マイジャグラーV,1044,"2,035",-362,7,4,1/185.0,1/290.7,1/508.8
マイジャグラーV,1045,"6,968","-1,041",23,21,1/158.4,1/303.0,1/331.8
マイジャグラーV,1046,"5,828",-662,21,16,1/157.5,1/277.5,1/364.2
マイジャグラーV,1047,888,-368,2,2,1/222.0,1/444.0,1/444.0
マイジャグラーV,1048,"6,953","+3,635",42,23,1/107.0,1/165.5,1/302.3
マイジャグラーV,1049,"2,366",+238,9,7,1/147.9,1/262.9,1/338.0
マイジャグラーV,1050,"6,378",+312,27,17,1/145.0,1/236.2,1/375.2
マイジャグラーV,1069,"6,839","+2,391",36,18,1/126.6,1/190.0,1/379.9
マイジャグラーV,1070,940,-556,2,1,1/313.3,1/470.0,1/940.0
