台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,920",+144,12,6,1/162.2,1/243.3,1/486.7
1002,"8,390",+665,29,32,1/137.5,1/289.3,1/262.2
1003,"1,553",+3,6,4,1/155.3,1/258.8,1/388.2
1004,"3,155","-1,065",8,9,1/185.6,1/394.4,1/350.6
1005,"6,203",-218,24,15,1/159.1,1/258.5,1/413.5
1006,"7,317",-712,24,21,1/162.6,1/304.9,1/348.4
1007,"4,843",-638,18,5,1/210.6,1/269.1,1/968.6
1008,"2,808",-547,7,9,1/175.5,1/401.1,1/312.0
1009,"1,941",-315,7,4,1/176.5,1/277.3,1/485.2
1010,"5,494",-768,17,17,1/161.6,1/323.2,1/323.2
1011,"4,450",-844,15,10,1/178.0,1/296.7,1/445.0
1012,"3,671",-556,12,9,1/174.8,1/305.9,1/407.9
1013,"3,309","-1,618",6,11,1/194.6,1/551.5,1/300.8
1014,"1,761",-544,6,1,1/251.6,1/293.5,1/1761.0
1015,"2,535","-1,312",5,4,1/281.7,1/507.0,1/633.8
1016,"1,652",-174,6,3,1/183.6,1/275.3,1/550.7
1017,"4,752",+450,18,18,1/132.0,1/264.0,1/264.0
1018,"1,831",-697,5,3,1/228.9,1/366.2,1/610.3
1019,"4,930",-582,16,16,1/154.1,1/308.1,1/308.1
1020,"8,241","-1,476",22,34,1/147.2,1/374.6,1/242.4
1021,"3,856",+9,16,11,1/142.8,1/241.0,1/350.5
1022,"5,263",+856,24,15,1/134.9,1/219.3,1/350.9
1023,"1,453",-850,3,5,1/181.6,1/484.3,1/290.6
1024,"7,545",-250,22,26,1/157.2,1/343.0,1/290.2
1025,"7,105",-818,23,26,1/145.0,1/308.9,1/273.3
1026,"6,923",+394,32,15,1/147.3,1/216.3,1/461.5
1027,"3,574","-1,841",7,7,1/255.3,1/510.6,1/510.6
1028,"3,591","-1,265",9,6,1/239.4,1/399.0,1/598.5
1029,"1,182",-191,5,0,1/236.4,1/236.4,1/0.0
1030,"1,521","-1,041",2,1,1/507.0,1/760.5,1/1521.0
1031,"7,251",+9,29,15,1/164.8,1/250.0,1/483.4
1032,"1,353",-550,4,2,1/225.5,1/338.2,1/676.5
1033,"5,832",+559,24,15,1/149.5,1/243.0,1/388.8
1034,"2,034",-797,6,3,1/226.0,1/339.0,1/678.0
1035,"3,869",+256,15,13,1/138.2,1/257.9,1/297.6
1036,"3,650",+29,16,6,1/165.9,1/228.1,1/608.3
1037,"7,463","+1,668",34,21,1/135.7,1/219.5,1/355.4
1038,"8,071","+1,182",34,27,1/132.3,1/237.4,1/298.9
1039,"1,409",-897,3,0,1/469.7,1/469.7,1/0.0
1040,"6,290",+300,27,11,1/165.5,1/233.0,1/571.8
1041,"4,525",-479,18,8,1/174.0,1/251.4,1/565.6
1042,"3,535",-562,12,7,1/186.1,1/294.6,1/505.0
1043,"6,437","+1,182",28,20,1/134.1,1/229.9,1/321.9
1044,"5,849",+806,25,18,1/136.0,1/234.0,1/324.9
1045,"1,251",-638,2,2,1/312.8,1/625.5,1/625.5
1046,"5,742",-144,21,17,1/151.1,1/273.4,1/337.8
1047,"2,197",-803,7,2,1/244.1,1/313.9,1/1098.5
1048,"2,667",-994,8,4,1/222.2,1/333.4,1/666.8
1049,"2,684",-609,9,6,1/178.9,1/298.2,1/447.3
1050,"7,432","+2,797",40,20,1/123.9,1/185.8,1/371.6
1069,"6,633",-979,26,13,1/170.1,1/255.1,1/510.2
1070,"6,001",-629,21,15,1/166.7,1/285.8,1/400.1
1071,"7,172",-300,25,21,1/155.9,1/286.9,1/341.5
1072,"2,390","-1,300",5,4,1/265.6,1/478.0,1/597.5
1073,"5,064",-562,18,15,1/153.5,1/281.3,1/337.6
1074,"3,134","-1,418",8,5,1/241.1,1/391.8,1/626.8
1075,"3,505",-338,13,6,1/184.5,1/269.6,1/584.2
1076,"5,302",+909,25,10,1/151.5,1/212.1,1/530.2
1077,"2,245",-656,6,4,1/224.5,1/374.2,1/561.2
1078,"5,671","+2,126",29,18,1/120.7,1/195.6,1/315.1
1079,"2,262",-209,9,3,1/188.5,1/251.3,1/754.0
1080,"5,423",+256,21,15,1/150.6,1/258.2,1/361.5
1081,"6,694","+2,621",33,25,1/115.4,1/202.8,1/267.8
1082,"4,598","+1,512",19,20,1/117.9,1/242.0,1/229.9
1083,"1,739",-409,5,2,1/248.4,1/347.8,1/869.5
1084,"6,234",-582,22,18,1/155.8,1/283.4,1/346.3
1085,"7,179",-288,25,24,1/146.5,1/287.2,1/299.1
1086,"1,022",-579,2,1,1/340.7,1/511.0,1/1022.0
1087,"5,568",-794,17,14,1/179.6,1/327.5,1/397.7
1088,"2,196",-603,6,5,1/199.6,1/366.0,1/439.2
1089,"1,308",-503,4,1,1/261.6,1/327.0,1/1308.0
1090,"5,030","-1,759",11,16,1/186.3,1/457.3,1/314.4
1091,"3,157",-615,11,7,1/175.4,1/287.0,1/451.0
1092,"3,240","-1,747",7,4,1/294.5,1/462.9,1/810.0
1093,"4,986",+865,24,9,1/151.1,1/207.8,1/554.0
1094,"2,209",-944,5,6,1/200.8,1/441.8,1/368.2
1095,"6,862","+1,476",28,27,1/124.8,1/245.1,1/254.1
1096,"1,867",+168,8,4,1/155.6,1/233.4,1/466.8
1097,"5,043",+135,20,14,1/148.3,1/252.2,1/360.2
1098,"5,606",+379,22,16,1/147.5,1/254.8,1/350.4
1099,"2,357",-982,6,4,1/235.7,1/392.8,1/589.2
